n_experiment,pattern,length,n_rows,n_cols,rank,condnumber,sparsity,isdiag,issymmetric,ishermitian,isposdef,istriu,istril,algorithm,cast_time,calc_time,error
1,Grund/d_ss,2809,53,53,53,6.144859616853981e8,0.9487362050551797,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.334e-6,2.0458e-5,1.0013446187435432e-18
1,Grund/d_ss,2809,53,53,53,6.144859616853981e8,0.9487362050551797,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.708e-6,8.1583e-5,8.5899570155956015e-19
1,Grund/d_ss,2809,53,53,53,6.144859616853981e8,0.9487362050551797,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.75e-5,1.0749373845900197e-18
1,Grund/d_ss,2809,53,53,53,6.144859616853981e8,0.9487362050551797,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,4.0708e-5,8.868870004709504e-19
1,HB/ash85,7225,85,85,85,128.07879432287083,0.957923875432526,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.019154917,2.3375e-5,5.7948508573051225e-18
1,HB/ash85,7225,85,85,85,128.07879432287083,0.957923875432526,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.45e-5,4.0043220755732595e-18
1,HB/ash85,7225,85,85,85,128.07879432287083,0.957923875432526,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,8.0333e-5,7.092887638528336e-18
1,HB/bcspwr01,1521,39,39,39,43.522969904790166,0.9441157133464826,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.667e-6,2.0541e-5,4.879494722858761e-18
1,HB/bcspwr01,1521,39,39,39,43.522969904790166,0.9441157133464826,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,8.375e-6,6.914928527532812e-18
1,HB/bcspwr01,1521,39,39,39,43.522969904790166,0.9441157133464826,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,2.9459e-5,9.695604713091714e-18
1,HB/bcspwr02,2401,49,49,49,36.723128666472064,0.9550187421907539,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,5.834e-6,2.4666e-5,5.909096715109355e-18
1,HB/bcspwr02,2401,49,49,49,36.723128666472064,0.9550187421907539,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,9.292e-6,4.334872977837175e-18
1,HB/bcspwr02,2401,49,49,49,36.723128666472064,0.9550187421907539,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,3.2209e-5,4.5214761258925866e-18
1,HB/bcsstk01,2304,48,48,48,43782.156097111125,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,2.3208e-5,2.893361375829324e-20
1,HB/bcsstk01,2304,48,48,48,43782.156097111125,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.05e-5,2.957378245684361e-20
1,HB/bcsstk01,2304,48,48,48,43782.156097111125,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,5.9708e-5,2.3170467572308126e-20
1,HB/bcsstk02,4356,66,66,66,17.165169924274537,0.49242424242424243,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,3.5e-5,1.6958127517976846e-17
1,HB/bcsstk02,4356,66,66,66,17.165169924274537,0.49242424242424243,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.9208e-5,1.4928427545540992e-17
1,HB/bcsstm02,4356,66,66,66,8.752170469913189,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1.0,umfpack,0.0,2.7583e-5,4.470708905641296e-18
1,HB/bcsstm02,4356,66,66,66,8.752170469913189,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1.0,klu,0.0,1.0e-5,3.2873397393446012e-18
1,HB/bcsstm02,4356,66,66,66,8.752170469913189,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1.0,splu,0.0,2.0375e-5,3.0280360330396715e-18
1,HB/can_24,576,24,24,24,34.07768629328619,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.042e-6,1.9916e-5,1.43948554080738e-17
1,HB/can_24,576,24,24,24,34.07768629328619,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,8.083e-6,7.95082597780198e-18
1,HB/can_24,576,24,24,24,34.07768629328619,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,3.1167e-5,1.3556913274574395e-17
1,HB/can_61,3721,61,61,61,135.47609727048686,0.916957807041118,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,9.375e-6,2.5791e-5,8.223192939770117e-18
1,HB/can_61,3721,61,61,61,135.47609727048686,0.916957807041118,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.1833e-5,6.220796657840171e-18
1,HB/can_61,3721,61,61,61,135.47609727048686,0.916957807041118,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,6.5e-5,7.12293112312304e-18
1,HB/can_62,3844,62,62,62,85.98162430916143,0.963579604578564,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,5.708e-6,2.9125e-5,4.111156221871304e-18
1,HB/can_62,3844,62,62,62,85.98162430916143,0.963579604578564,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.35e-5,6.1789506728484935e-18
1,HB/can_62,3844,62,62,62,85.98162430916143,0.963579604578564,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.4458e-5,5.274052814088554e-18
1,HB/can_73,5329,73,73,73,1763.4917014620264,0.9577781947832614,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,5.334e-6,2.375e-5,8.728180730340177e-18
1,HB/can_73,5329,73,73,73,1763.4917014620264,0.9577781947832614,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.2625e-5,3.016263519705908e-18
1,HB/can_73,5329,73,73,73,1763.4917014620264,0.9577781947832614,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,8.5292e-5,6.327882003339495e-18
1,HB/can_96,9216,96,96,96,1.822963778688251e6,0.953125,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,3.8958e-5,5.5833e-5,6.6974542415591494e-18
1,HB/can_96,9216,96,96,96,1.822963778688251e6,0.953125,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,3.675e-5,2.058568893969794e-18
1,HB/can_96,9216,96,96,96,1.822963778688251e6,0.953125,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,0.000152,4.8513366130059876e-18
1,HB/dwt_59,3481,59,59,59,191.10161643179535,0.9531743751795461,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.958e-6,4.7542e-5,6.5365112965118516e-18
1,HB/dwt_59,3481,59,59,59,191.10161643179535,0.9531743751795461,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,2.7208e-5,7.003219376392994e-18
1,HB/dwt_59,3481,59,59,59,191.10161643179535,0.9531743751795461,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,8.8083e-5,5.69851699048484e-18
1,HB/dwt_66,4356,66,66,66,62.61208645540396,0.9556932966023876,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.042e-6,4.5291e-5,6.3013182903262294e-18
1,HB/dwt_66,4356,66,66,66,62.61208645540396,0.9556932966023876,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,2.0333e-5,9.327386284375466e-18
1,HB/dwt_66,4356,66,66,66,62.61208645540396,0.9556932966023876,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.9792e-5,5.099386964332621e-18
1,HB/dwt_72,5184,72,72,72,113.98246833943041,0.9716435185185185,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,5.583e-6,2.1417e-5,4.485811476841418e-18
1,HB/dwt_72,5184,72,72,72,113.98246833943041,0.9716435185185185,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.1083e-5,5.120124065293589e-18
1,HB/dwt_72,5184,72,72,72,113.98246833943041,0.9716435185185185,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,5.425e-5,5.027719774404941e-18
1,HB/dwt_87,7569,87,87,87,159.77909847205495,0.9585149953758753,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.833e-6,3.5125e-5,5.846304043183222e-18
1,HB/dwt_87,7569,87,87,87,159.77909847205495,0.9585149953758753,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,2.15e-5,7.581480251753239e-18
1,HB/dwt_87,7569,87,87,87,159.77909847205495,0.9585149953758753,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,7.1167e-5,5.206491313299664e-18
1,HB/ibm32,1024,32,32,32,404.1150535827763,0.876953125,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.004739125,0.036430333,4.258582032547405e-17
1,HB/ibm32,1024,32,32,32,404.1150535827763,0.876953125,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,0.034150375,0.014644875,2.0688985181612517e-17
1,HB/ibm32,1024,32,32,32,404.1150535827763,0.876953125,0.0,0.0,0.0,0.0,0.0,0.0,klu,6.083e-6,3.1e-5,1.3496726563831713e-16
1,HB/ibm32,1024,32,32,32,404.1150535827763,0.876953125,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,5.1584e-5,1.7510729384030123e-17
1,HB/impcol_b,3481,59,59,59,163374.72498980144,0.9221488078138466,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,5.459e-6,3.8541e-5,1.217392555793882e-17
1,HB/impcol_b,3481,59,59,59,163374.72498980144,0.9221488078138466,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.958e-6,0.000370209,1.1109259837570578e-17
1,HB/impcol_b,3481,59,59,59,163374.72498980144,0.9221488078138466,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,4.0584e-5,1.6035267954696874e-17
1,HB/impcol_b,3481,59,59,59,163374.72498980144,0.9221488078138466,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,5.8709e-5,6.1495513635258714e-18
1,HB/lap_25,625,25,25,25,363.42782551178794,0.8448,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.167e-6,1.7458e-5,1.048794854827399e-17
1,HB/lap_25,625,25,25,25,363.42782551178794,0.8448,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,8.833e-6,1.2664744661391237e-17
1,HB/lap_25,625,25,25,25,363.42782551178794,0.8448,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,3.1916e-5,8.965599431976817e-18
1,HB/pores_1,900,30,30,30,1.812615858941931e6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.0e-6,1.0625e-5,1.2843904916345314e-17
1,HB/pores_1,900,30,30,30,1.812615858941931e6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.125e-6,0.000357916,1.0026611708912293e-17
1,HB/pores_1,900,30,30,30,1.812615858941931e6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.3042e-5,1.3895547765104887e-17
1,HB/pores_1,900,30,30,30,1.812615858941931e6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,4.9209e-5,5.9604576102590424e-18
1,HB/steam3,6400,80,80,80,4.993685967352331e10,0.9509375,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,4.25e-6,3.4917e-5,9.532630961971854e-25
1,HB/steam3,6400,80,80,80,4.993685967352331e10,0.9509375,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,7.541e-6,5.775e-5,1.5173845686272008e-24
1,HB/steam3,6400,80,80,80,4.993685967352331e10,0.9509375,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.3625e-5,8.524226880935494e-25
1,HB/steam3,6400,80,80,80,4.993685967352331e10,0.9509375,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,4.4375e-5,5.611375869916363e-24
1,HB/west0067,4489,67,67,67,130.21736674566404,0.9345065716195143,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,3.625e-6,3.275e-5,1.2715769844512603e-17
1,HB/west0067,4489,67,67,67,130.21736674566404,0.9345065716195143,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.208e-6,0.000121875,1.5909977903323427e-17
1,HB/west0067,4489,67,67,67,130.21736674566404,0.9345065716195143,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,5.9125e-5,1.493567557540186e-16
1,HB/west0067,4489,67,67,67,130.21736674566404,0.9345065716195143,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,7.2875e-5,1.3748289708693605e-17
1,Hamrle/Hamrle1,1024,32,32,32,1.0617103403989424e6,0.904296875,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,4.666e-6,1.525e-5,1.5066525053795847e-19
1,Hamrle/Hamrle1,1024,32,32,32,1.0617103403989424e6,0.904296875,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.667e-6,8.4958e-5,2.307886931492485e-19
1,Hamrle/Hamrle1,1024,32,32,32,1.0617103403989424e6,0.904296875,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.4167e-5,4.935587074671941e-19
1,Hamrle/Hamrle1,1024,32,32,32,1.0617103403989424e6,0.904296875,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,5.7958e-5,5.500712851854824e-19
1,JGD_CAG/CAG_mat72,5184,72,72,72,8786.16650166308,0.8047839506172839,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.004035792,0.015339166,9.356613136946886e-18
1,JGD_CAG/CAG_mat72,5184,72,72,72,8786.16650166308,0.8047839506172839,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,0.024382667,0.006486875,6.1819782815567675e-18
1,JGD_CAG/CAG_mat72,5184,72,72,72,8786.16650166308,0.8047839506172839,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.004446916,5.3125e-5,6.5917635651921986e-18
1,JGD_CAG/CAG_mat72,5184,72,72,72,8786.16650166308,0.8047839506172839,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,8.3e-5,9.056368425607042e-18
1,JGD_Trefethen/Trefethen_20,400,20,20,20,39.081090307482064,0.7775,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,8.084e-6,1.8833e-5,4.723090265415702e-18
1,JGD_Trefethen/Trefethen_20,400,20,20,20,39.081090307482064,0.7775,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.2083e-5,7.443440328326612e-18
1,JGD_Trefethen/Trefethen_20,400,20,20,20,39.081090307482064,0.7775,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,3.55e-5,7.503330824377381e-18
1,JGD_Trefethen/Trefethen_20b,361,19,19,19,24.65098086001617,0.7700831024930748,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,7.541e-6,2.0584e-5,9.693338144341332e-18
1,JGD_Trefethen/Trefethen_20b,361,19,19,19,24.65098086001617,0.7700831024930748,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,9.041e-6,6.99161475359732e-18
1,JGD_Trefethen/Trefethen_20b,361,19,19,19,24.65098086001617,0.7700831024930748,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.175e-5,7.822943423086784e-18
1,Oberwolfach/LF10,324,18,18,18,75215.78761417005,0.845679012345679,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,1.8542e-5,1.2112364281927816e-19
1,Oberwolfach/LF10,324,18,18,18,75215.78761417005,0.845679012345679,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.1334e-5,9.485180319968678e-20
1,Oberwolfach/LF10,324,18,18,18,75215.78761417005,0.845679012345679,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,2.2083e-5,7.203265787301104e-20
1,Oberwolfach/LFAT5,196,14,14,14,4.181050586337629e7,0.8469387755102041,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,1.6709e-5,4.801786471038019e-23
1,Oberwolfach/LFAT5,196,14,14,14,4.181050586337629e7,0.8469387755102041,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,8.833e-6,1.5630879471770322e-22
1,Oberwolfach/LFAT5,196,14,14,14,4.181050586337629e7,0.8469387755102041,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,1.9833e-5,9.032372879085386e-23
1,Pajek/GD95_c,3844,62,62,62,51.48301866570961,0.9253381893860562,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,8.875e-6,3.4459e-5,3.2216420152033434e-17
1,Pajek/GD95_c,3844,62,62,62,51.48301866570961,0.9253381893860562,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.4958e-5,0.000114584,1.8608526388983738e-17
1,Pajek/GD95_c,3844,62,62,62,51.48301866570961,0.9253381893860562,0.0,0.0,0.0,0.0,0.0,0.0,klu,7.041e-6,4.7083e-5,5.268553234049197e-17
1,Pajek/GD95_c,3844,62,62,62,51.48301866570961,0.9253381893860562,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,7.5625e-5,1.6733617543263827e-17
1,Pajek/Tina_AskCog,121,11,11,11,19.78371320075263,0.7024793388429752,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.125e-6,4.834e-6,1.8926399737991675e-17
1,Pajek/Tina_AskCog,121,11,11,11,19.78371320075263,0.7024793388429752,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.084e-6,3.5833e-5,1.823935056558692e-17
1,Pajek/Tina_AskCog,121,11,11,11,19.78371320075263,0.7024793388429752,0.0,0.0,0.0,0.0,0.0,0.0,klu,5.25e-6,1.875e-5,0.0
1,Pajek/Tina_AskCog,121,11,11,11,19.78371320075263,0.7024793388429752,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,0.000196,1.9560355758148955e-17
1,Pothen/mesh1e1,2304,48,48,48,3.554720228811436,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,2.05e-5,1.2602841612588245e-17
1,Pothen/mesh1e1,2304,48,48,48,3.554720228811436,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.0041e-5,1.3833403730011892e-17
1,Pothen/mesh1e1,2304,48,48,48,3.554720228811436,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.8084e-5,1.1750255958046737e-17
1,Pothen/mesh1em1,2304,48,48,48,15.889243622628886,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,2.1167e-5,1.0777278203963562e-17
1,Pothen/mesh1em1,2304,48,48,48,15.889243622628886,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,9.834e-6,7.303805060899922e-18
1,Pothen/mesh1em1,2304,48,48,48,15.889243622628886,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.6083e-5,8.756372583893004e-18
1,Pothen/mesh1em6,2304,48,48,48,3.953703510755165,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,2.0875e-5,1.3380587463455874e-17
1,Pothen/mesh1em6,2304,48,48,48,3.953703510755165,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,9.666e-6,1.2038211498013246e-17
1,Pothen/mesh1em6,2304,48,48,48,3.953703510755165,0.9231770833333334,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,4.1166e-5,1.929075059099227e-17
1,Pothen/sphere2,4356,66,66,66,129.20675494071162,0.940771349862259,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,6.708e-6,2.2167e-5,8.232579649118923e-18
1,Pothen/sphere2,4356,66,66,66,129.20675494071162,0.940771349862259,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.0167e-5,6.6839966017890385e-18
1,Pothen/sphere2,4356,66,66,66,129.20675494071162,0.940771349862259,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,6.25e-5,8.65309953049354e-18
1,Rommes/ww_36_pmec_36,4356,66,66,66,810277.1418402274,0.7258953168044077,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,3.125e-6,3.175e-5,2.6104055009303563e-18
1,Rommes/ww_36_pmec_36,4356,66,66,66,810277.1418402274,0.7258953168044077,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,8.042e-6,0.000122208,2.2613019797795593e-18
1,Rommes/ww_36_pmec_36,4356,66,66,66,810277.1418402274,0.7258953168044077,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,4.9208e-5,3.8492336537032916e-17
1,Rommes/ww_36_pmec_36,4356,66,66,66,810277.1418402274,0.7258953168044077,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,5.1583e-5,3.677539174657932e-18
1,vanHeukelum/cage3,25,5,5,5,18.845465463133916,0.24,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,1.167e-6,2.666e-6,1.63098140455146e-17
1,vanHeukelum/cage3,25,5,5,5,18.845465463133916,0.24,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.958e-6,2.8583e-5,2.066476510123403e-17
1,vanHeukelum/cage3,25,5,5,5,18.845465463133916,0.24,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.6416e-5,3.015372511844142e-17
1,vanHeukelum/cage4,81,9,9,9,19.363105859279017,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.25e-6,4.375e-6,2.829075607253517e-17
1,vanHeukelum/cage4,81,9,9,9,19.363105859279017,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.75e-6,4.8208e-5,4.0306860878820723e-17
1,vanHeukelum/cage4,81,9,9,9,19.363105859279017,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.3125e-5,4.8508485146181645e-17
1,vanHeukelum/cage5,1369,37,37,37,15.416552301670588,0.8298027757487217,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.625e-6,1.7208e-5,1.9196660625003454e-17
1,vanHeukelum/cage5,1369,37,37,37,15.416552301670588,0.8298027757487217,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.917e-6,6.05e-5,2.1869467182062972e-17
1,vanHeukelum/cage5,1369,37,37,37,15.416552301670588,0.8298027757487217,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.7583e-5,2.130298991533947e-17
1,vanHeukelum/cage5,1369,37,37,37,15.416552301670588,0.8298027757487217,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,6.4875e-5,3.685966132846295e-17
1,vanHeukelum/cage6,8649,93,93,93,11.424578584813595,0.9092380622037229,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,1.05e-5,6.1916e-5,2.3580393972387645e-17
1,vanHeukelum/cage6,8649,93,93,93,11.424578584813595,0.9092380622037229,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.2292e-5,0.000180834,2.5331047399828226e-17
1,vanHeukelum/cage6,8649,93,93,93,11.424578584813595,0.9092380622037229,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,8.2e-5,2.152128754097889e-17
1,vanHeukelum/cage6,8649,93,93,93,11.424578584813595,0.9092380622037229,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,0.000161875,2.5850069751144802e-17
2,baart,256,16,16,11,7.845959254207523e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.958e-6,1.2495459777988548e-17
2,baart,256,16,16,11,7.845959254207523e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.958e-6,4.1625e-5,5.950259034277686e-17
2,baart,256,16,16,11,7.845959254207523e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.8416e-5,3.2841677174285854e-17
2,baart,65536,256,256,11,9.213478368459455e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000424625,1.3159222401732061e-17
2,baart,65536,256,256,11,9.213478368459455e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,8.3333e-5,0.001743125,9.282049091144807e-17
2,baart,65536,256,256,11,9.213478368459455e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.003486917,9.000867910058748e-18
2,binomial,16,4,4,4,2.618033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,3.209e-6,2.516977186943753e-17
2,binomial,16,4,4,4,2.618033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.917e-6,4.2041e-5,3.0219711017796097e-17
2,binomial,16,4,4,4,2.618033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.1334e-5,1.8365477594741964e-17
2,binomial,256,16,16,16,4739.528197796848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.125e-6,1.122062291037993e-19
2,binomial,256,16,16,16,4739.528197796848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,5.375e-6,5.5041e-5,5.237010054851012e-16
2,binomial,256,16,16,16,4739.528197796848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,9.4584e-5,6.178343089141283e-15
2,blur,256,16,16,16,13.701906206478105,0.234375,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,2.125e-6,4.792e-6,3.118150809555183e-17
2,blur,256,16,16,16,13.701906206478105,0.234375,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,1.417e-6,5.3375e-5,2.828722336702124e-17
2,blur,256,16,16,16,13.701906206478105,0.234375,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,1.6667e-5,3.600606656818924e-17
2,blur,65536,256,256,256,29.029964945542645,0.91644287109375,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,5.3958e-5,0.000388209,8.650560542621498e-18
2,blur,65536,256,256,256,29.029964945542645,0.91644287109375,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.8666e-5,0.000491125,1.2203306025869982e-17
2,blur,65536,256,256,256,29.029964945542645,0.91644287109375,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.000362166,1.2888020854155769e-17
2,blur,65536,256,256,256,29.029964945542645,0.91644287109375,0.0,1.0,1.0,1.0,0.0,0.0,splu,0.0,0.000739833,1.0881595901135048e-17
2,cauchy,256,16,16,12,3.196017967132064e17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,4.833e-6,1.4374969119200017e-17
2,cauchy,256,16,16,12,3.196017967132064e17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,2.291e-6,4.6167e-5,1.1601130247505557e-17
2,cauchy,256,16,16,12,3.196017967132064e17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,2.3959e-5,1.012969401071083e-17
2,cauchy,65536,256,256,20,1.897176745769803e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.00036975,4.8605036833097366e-18
2,cauchy,65536,256,256,20,1.897176745769803e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.4709e-5,0.001700916,4.398367472518436e-18
2,cauchy,65536,256,256,20,1.897176745769803e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.003494709,3.800055542979332e-18
2,chebspec,256,16,16,15,8.066789116914289e15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.583e-6,4.276113482837193e-17
2,chebspec,256,16,16,15,8.066789116914289e15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,1.958e-6,6.0208e-5,5.579071456788785e-17
2,chebspec,256,16,16,15,8.066789116914289e15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.4417e-5,1.8791177659194584e-17
2,chebspec,65536,256,256,255,3.3964976940053894e14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000334042,4.039588629353205e-18
